review,sentiment,dissatisfaction
"the plum is legit na lip therapy pero yung tan. anu nangyari? hnd sya actually tan, tas parang wax lang sya. myghaaad! antagal pa dumating order",1,
ok naman sya di lang ako satisfied sa packaging akala ko kasi naka box but overall ok naman sya. 2 hours mo din syang magagamit,1,
3 star lang ang ibibigay ko kasi may deffect po yung binigay nyong sapatos saakin. sana po ayusin nyo naman yung mga binibigay nyo kasi nakakahiya pong mabenta sa mga customer namin. tulad din po sainyu nireresell namin yung mga items kaya sana check nyo muna bago nyo iship. will,1,
( nakaka dismaya kc tagal na nga po dumating pre-order pa yung item pero pag dating iba naman..di naman po magagamit sa motor ung pamunas ang hand towel na na para sa ref. sana kung wala magsabi na lang po,1,
"nakakainis lang kasi may dents yung stand, naayos ko naman kaso hindi na sturdy tapos damiii na dents sa bakaal, tagal pa mag repsonse ni seller at mag ship out",1,
ok lang okay naman item kaso ang daming nasayang dahil di matanggal yung tape na nakadikit. next time better if balutin muna plastic bago lagyan pandikit wag mismo yung wallpaper ang itape very inconvenient tanggalin. yun lang thanks,1,
oily based thou inspired scent lang siya pero ang layo medyo matapang siya and not very appealing nung baho niya pero matagalan may kunting sweetness siya na parang coconut pero di nakakalingon lol may leak i thought di yun scent nung binili ko pero yun pala yun kinda disappointed yet,1,
damaged product may butas po kaya hndi masyado maka suction.,1,
good order ko is green bakit iba ang dumating tsaka pangbabae masyado nakakadismaya masyado yung product na dumating sa akin hindi gusto yung item nakakainis lang mas maganda parin yung nabili ng kapatid ko,1,
wala syang lagayan ng battery and mabilis malowbat. may prob din sa charging port.,1,
akala ko mystery pouch . pareho pa binigay . haha,1,
"not accurate size..ordered size 42&41,it only fits for size 37..sayang lang di magamit..",1,
ok nmn bench yung order ko pero hm yung pinadala.. doesnt follow your order..,1,
product wise ok naman pero ang shipment grabe!!! inabot ng 11 as in eleven days para sya ma ship.. 3x ang pick up unsuccessful. placed the order sept.16 na ship sya sept.27 na received ko sept.30 parang galing ibang bansa lang,1,
product ok but the color i order is pink and blue why is it all pink...not good..sana kung ano ang order yon ang ipadala..,1,
"not bad basag ang bass niya pero working naman, three stars lang kasi poor packing. akala ko nong una hindi siya kumukuha. hays, nakakadismaya. tsaka parang anytime sasabog siya e. nakakatakot gamitin",1,
loss na ang garter na binigay dito di pantay tuloy tas nahuhulog yung isang part gawa ng lumuwag na ang garter so disappointed dito pati sa prix na bra,1,
nakakasad lang kse d pala sya pwede install sa malaking shower inwas expecting na pwede sya ikabit sa malaking shower pero sabe ng gumagawa d daw sya design for big showers. so talagang sa maliit lang na shower pwede kung ano ung nakakabit sa knya un lang pwede,1,
hello seller bkit nmn po white pinadala nyo ang order ko po black 40 hnd po white kaya nga po meron pagpipilian n kulay db po...kaya black ang inorder dhil need ko po work...hayyyy nao b yan...salamat ky kuya rider...,1,
"i was disappointed kasi pinadala sakin na color white is damaged. tho working properly naman siya still, i paid the orig price and should’ve received undamaged product. and also not recommended yung color green di maganda yung color niya. pink and white na lng if oorder kayo.",1,
"bago ako nagorder, minessage ko muna ang seller n bago iship siguraduhin walang damage! perfect n sna lahat maganda ang tela, presko kaso my isang sablay. my butas ung color maroon.",1,
disappointed okay namn ung packaging. just the color and exact appearance is kind of disappointing.,1,
sa susunod always check yung item na ipapadala bago i shipped nakakadissapoint makatanggap na may konting sira ang item.,1,
"awshi, disappointed ako hindi maganda yung quality ang lambot at halatang mabilis magluwag hindi ito yung inexpect kong product. akala ko kasi magandaa syaa push up bra hindi pala, hays sayang binili ko worth 500 pa naman nakakapanghinayangg,, qng lambot. di na reach ang expectation ko",1,
"ang bilis nia dumating and ok nmn quality kaso parang may mali kc sa description is 10"" ung dumating is around 6"" lang ung dati ko ung 10"" ung nasira medyo disappointed lang ako kasi maliit",1,
panget ng black manipis maliit pa yung gray lang nagustuhan ko kala ko pa namn makapal,1,
okay manipus yun pants yun parang masisira agad... yun shirt na binili ko yun napili ko plain colored yun binigay haynako ewan ko kung nagbabasa or sadya lang talaga... manipis mga product nila ayaw ko ng quality ng jagging pants nila pero pwede na rin sa price niya,1,
sabe 6pcs peo 5 lang dumating. di pa nagrereply si seller. 2nd time ko na bumili nadissapoint ako kasi ung una ok naman,1,
ok i ordered pink/light blue but the seller sent me orang/light blue… so disappointed!!!,1,
not so good.. un order ko is puro medium..pero un isa large...before nyo i send besure naman tama un nilagay sa order....un tela niya parang mabilis lng masira,1,
this was supposed to be a 30ft and 45cm that's why i ordered 3 rolls we already measured yung pagkakabitan and we expect na sosobra pa nga. but yung dumating is just a 20ft per roll & 40cmang laki ng kulang. salip na sobra sana naging bitinganda na sana ng,1,
i have requested not to put the tape direct on wallpaper instead wrap first with paper then put tape on it. mahirap / nasisira yung wallpaper s pag alis ng scotch tape.just disappointed.thanks anyway.,1,
gumagana nmn ung fan at cute walamg manners ung seller dito ! d mrunong mkpg usap sa buyer.. kulang items pinadala ..,1,
open n box bat ganun gamepad lang for the price ?,1,
chargable inorder ko! dumating di insertion!! kainis d kona navidio!,1,
"bruh welp as expected, hindi siya maayos ahahahaha lol dont expect too much kasi d worth it",1,
don't know nakaka dessapoint seller kase ung boots hindi niyo po chine-check bago e deliver hindi po secure ung product maalikabok din po ung boots tupi² napo pag dating eh ang mahal ng product tas ganon pag dating hayss ty,1,
not tag 32. then factory defect pa talaga.,1,
unang subok di agad gumana/umilaw kaya inayos ni hubby ung saksakan at hinahawalan pa pra umilaw... un pala maluwag lang ung adopter...hmmmm...di ko na binalik hussle nadn kac pag erereturn pa...sana next time ung subukan niu muna pra gumana o maayus ang mapadala na sa isang subok umilaw agad..,1,
iba po yung dumating royal airforce po yung order ko blue gray po yung dumating!! ang dami kong chat sa seller ayaw manlang mag reply mag papasend sana ako ng picture para makita ko sana bago nabalot!!.. pero ok naren.,1,
hays dissapointed. nasa harapan pa naman nang tumbler pangit tignan!!!,1,
hindi ok ung tela ito ung mainit eh look at the picture. pero i have no choice ibenta ko n lang d keri suotin maliit din size ny for a xxl prang it can fit hanggang large frame lng.,1,
"100 gagoooooo ampt. vanilla inorder ko ee. dumatimg polo red? mygod!!! send2 kapa picture, pero iba ang pinadala mo,. galing mo rin ee no. haysss",1,
good item sana. pang 4th order ko na . pero may mantsa. madilaw saka may dumi. hindi matanggal. sana next time. paki check maayos po ang item. na maayos at walang mantsa o dumi. ksi pang benta din po ito. baka sa ssunod di na kmi umorder. kung plgi may,1,
wrong item i ordered black ang light grey tsk ayusin nyo naman po,1,
5/10 ang hina hina nang usok..walang spring ttulad ng iba... disappointed ako sorry.... first time ko to sa shoppe na hindi ko nagustohan,1,
ok naman kaya lang puro gasgas ung mga clip at magkakamuka pa nagchat ako sa seller na kung pwede random des. wala hindi marunong magresponse,1,
"i gave only 3 stars for a fair rating. pang 3-6months ang pinili kong sizes 6pcs ang dumating kasing laki ng 0-3months na leggings ng baby ko, isa lang ung my tag na 6months the rest tinanggal ang mga tags.. ewan ko sa inyo bt ang daya nyung mag tinda..",1,
ang liit ng sizing nila parang pang teens! ung binili ko last time na 2 size 34 okay naman sakin... pero ngayon jusko ni hindi ko masara ang iksi nung mismong band... ung cup size tama pero maikli ung mismong band.. ano to bibilhan ko pa ng pang-extension... pambihira!,1,
"low quality false description sila, akala ko 10 meter talaga pero 6 meter lang at 40 cm wide. buti nalang 3 pcs na bili ko.",1,
i'm just gonna use this when i'm bringing a small bag. i guess this is not usable during typhoons or heavy rain. it even teared a little when i first opened it. looks pretty fragile. seems too pricey for its quality.,1,
"thanks though, but didn't expect the size. it seems small than i expected. parang pang bata. anyway, shoutout din dun sa courier na hindi marunong magsukli ng tama.",1,
mahal pra s quality,1,
nice maganda sana kaso sira sya wala syang pindutan kaya pala tinakpan ng sticker kc wala syang button.may pa freebies si seller pero sana kahit wala ng freebies basta okie yung item.next time seller check nyo din yung item before nyo ipadala.salamat.,1,
"okay siya,unexpected iyong laki. okay ang qualty but my choice in the color hi di nasunod kya medyo dissapointed. sana next time icheck mabuti itong choice of color.",1,
ilang beses ko na siyang ginamit at lininisan pag binuksan mo siya bumabaho siya,1,
5/10 power button on the unit is not working. nag-request ako ng replacement pero need pa gumastos for shipping kaya di ko na lang pinapalitan.,1,
"not yet tested di ko pa nasusubukan, pero gaya ng review ng iba, hindi talaga ng babalot ng bubble wrap ang seller, sana gumagana. pero kung ako tatanungin mag isip muna bago bumili nito.",1,
8/10 mabilis sana dumating.. pero wrong item yung pinadala 2liters order ko at yung design malayong malayo sa order ko. maiintindihan ko nmn kung wala na clang stock or what ang reason bkt yun ang pinadala. pero hindi manlang nag msge si seller na iba ipapadala at hindi manlng nagrereply,1,
"white bee yung.pinadala, hindi maganda yung color. wala man lang chat from seller.",1,
"matagal ma ship. parang gasgas yung tela. maliit yung cup pero tama naman yung size na dumating. kung 34 ka, 36 dapat order mo ganern",1,
not so good there's incomplete screw incomplete ang screw niya sa ilalim ng phone holder. then kapag camera naman ilalagay super loose siya since kulang nga ng screw.,1,
6/10 sakto..medyo pricey..d masyado malakas hangin.madali malowbat. not properly pack. no bubble wrap .wasak wasak ang box.,1,
tagal ko na umoorder dto now lang ako naasar sana ngsabe manlang na mali ung color,1,
ok na sana kaso na desappoint ako ng makita ko na white ang isa order ko kaai parehong black at pare na red ang swelas mali ang binigay na order,1,
"i'm an old buyer.. nag try lang ako ng mystery box for fun sana, sinagad ko sa 3 dahil yun lang ang limit nila per order. yung ""for fun"" ko naging malungkot, akala ko since mystery box ito magkakaibang item man lang yung darating. puro extended mouse mat ₱79, at",1,
not good bat ganito seller sobrang disappointed ako ang layo ng order ko sa binigay nyo iba sana kung ano yung order ng costumer nio ganun din dapat binibigay nyo parang hindi 2litters parang 1litter lng din excited pa naman ako para sana sa mga kids ko pero nakaka lungkot,1,
keri akala ko malakas talaga ang hangin pero hindi pala. malakas pa yunh hininga ko. taz ang isang item wlang charger smh,1,
"layo sa ag nung scent,hays",1,
2 days ko lang nagamit kasi kanina nangamoy usok sa loob ng vacuum at bigla nalang tumigil from spinning yung pang sweep nya. nagkulay blue pa naman yung start nya pero hindi na gumalaw. maganda pa naman sana.,1,
kulang delivery nyo ng isang sock.. pro d nyo nirefund,1,
"maganda po sia and walang sira. ang ayaw ko lang po kasi ay yung amoy ng rubber sa takip nia, everyt pagkainom ko ng tubig, nasusuka na ako dahil sa amoy ng rubber. seller please make sure na hindi naman po sana ganito lagi ang inoorder namin. nakaka disappoint lang",1,
tamang color yung isa. yung isa gray/black inorder pero ibang color dumating. nice one. double check din pag may time.,1,
"pwede na dapat sumabi muna si seller na wala ng pink, as yun ang order namin. tinanung kupa kung available. pero pag dating, black green dumating. ok na lng, nandito na eh",1,
"will give 3 stars only. may mantsa yung isang romper. yung socks hindin randomly given may 3 pairs at 2 pairs na magka parehas ng design may 12mos na romper hindi nmn ako nag order ng 12mos, 0-3mos lng. hindi nag inform si seller. tsk!!",1,
"i ordered black, sky blue dumating haays. sana magtagal tong phone na to. salamat na din.",1,
"sorry seller,but not good to see tha items ..may mali na color tapos 3 tumbler order ko pero dalawa lang ang dumating...ung isa mali ung color .black ung order ko...",1,
5 / 24 maayos yung quality kaso napakatagal maideliver dito ni courier ninja van kasi hays. i am not satisfied with it.,1,
maganda nagsend pa kayo ng pic e mali naman yung dumating black order ko ang dumating gray di niyo inaayos e nakakabwiset kayo tagal pa iship,1,
"i received the parcel yesterday. 3 stars lang po ksi mali po yung pinadala na isang bra sa akin, i ordered size 32 pero yung dumating is 34. sana po double check the items and the sizes bago maiship. sayang po ksi binayad, that's why.",1,
"very good scam gusto dalawa ipabayad na order sayo, di pa nagrereply sa mga chat.. nag tatagalog naman.. kala cguro magbabayad aq sa dalawang order na ksalanan naman no seller",1,
not good mabilis lng malowbat,1,
"wrong size yung gray kaya nagtaka ako bakit mas malaki akala ko iba ang sizing. magkaiba rin sila ng tela. mas smooth yung navy blue, yung gray, manipis, mas rough. tapos si kuyang nagdeliver, maattitude.",1,
hindi pa nagagamit ng anak ko sa school natanggal na agad yung power button. buti na lang naikabit ko pa.,1,
na receive ko na po now ung mga item. nakaka disappoint kasi pag open ko ng plastic hindi naka sealed ng maayos mga item ko and naka bubble wrap pero sira. sa earphones po wala ung plastic na pinaka sealed niya di ko pa na test kung gumagana.,1,
"external good, poor performance ok nmn ang panlabas... pero performance wise, hay naku! wag nlng... grabe tagal mag load... d mo ma update ng maayos mga apps kahit malakas na internet... sabagay mura lang din nmn... u get wat u pay for, advice ko you should get a better gadget",1,
weak hindi siya water proof hindi rn long lasting.,1,
"the appearance super drained nung dumating and we thought ma ok lang sha after ma charge, madali ma charge but hindi na charge yung earphones. parang may problema",1,
"the nails are too flimsy for me. then, ang hirap pa i-apply nung glue. also the sizes of the nails are hard to determine? like sobrang halo halo na nya (the ones na di nakalagay dun sa individual slots). it's my first time to diy, but this set ain't beginner-friendly.",1,
pink inorder ko ibang color dumating tapos yung isa nailaw yung isa hnd hayss,1,
ikaw na ang bahala humusga. eto yung expectation versus reality.,1,
hindi man lang i check before iship may yupi siya and sira yung isa kita naman sa pic. i was disappointed but well thankyoy parin seller and rider next time check first before you ship.,1,
malakas ung tunog atsaka 1day ko plang nagagamit nasira na agad ung button. not worth it for its price.,1,
ok naman yung product nakaka dismaya di man lng nilagay sa box or binabubble wrap ng doble. puro gasgas yung lagayan kala mo di bago eh hays,1,
may leak sya and hindi sya galing sa bottle (kasi nga hindi oil based yung laman ng bottle). i think they did that on purpose para siguro yung expectation natin is ma satisfy for a short of time. well nandito na sya so still thank you po,1,
"im so excited for my mom and dad, i bought this para sakanila,ok naman yung product sa packaging lang ako na dissapoint kasi walang fragile na nakalagay, distorted din yung box as a result,tas may mga dents and scratches sa item,parang 2nd hand tuloy ang itsura and sana magtagal xa.",1,
"not good hindi maayos ang pagkagawa, mas bulky ang loob kesa sa labas..",1,
not good nagustuhan namin ang packaging kaso sa amoy ng choco vanilla di namin nagustuhan kasi parang amoy ihi tsaka medyo masakit sa ilong.,1,
di ko gusto ang mga kulay ng random designs ni seller sa medyas..,1,
di gumagana yung mic at volume,1,
"di ko alam why di siya maggana or baka sa batt ko, pero thanks seller",1,
maganda ok nmn kaso maliit skn.. pero mgand sayng lng ndi kasya skn.. khit my butas un braok sna kng nagkasya skn.. mliit lng size nia.. ala kc tag ng nkuha q kea not sure kng tama un pinada skn..tnx sa shop nto nasayang ulipera ko.sana irefound kc mastock lng,1,
"nakaka disapoint lng po kase halos lahat ng feed back sa inyo is maganda kaso pag dating sakin bat ganun po black purple inorder ko black red ang dumating , huhu pero thanks kay kua rider mabait po sya ...",1,
bulok ang items hindi gumagana.. magpapadala keu cra items..,1,
"oily first time to buy perfume from this shop, im kind of disappointed cause the smell doesn't met my expectations.. oo mura sya pero wala akong naaamoy na cloud ni ariana sa perfume natoh huhu iba ung amoy nya sa ibang perfume na inspired by ariana cloud na nabili ko",1,
"nakakadissapoint super promise ayoko maging oa pero ambaho nya kase amoy sunog na guma talaga sya, iba talaga yung una na freebie sa mommy ko nabangohan ako yung super liit lg na ariana grande cloud din kaya ako nag order kse madaming compliments akong nakuha pero dissapoint tlaga excited panaman",1,
ahaha..wla sa tamang usapan ang mga bigay nio sa akin .nakakadismaya pinilo ko kulay green dumating white..tas 3 in 1 nakalagay sa post nio wla nmn ksama na essential oil nya ahahah.pinag luluko lng ninyo mga buyers nio.,1,
mali mali ang naideliver saakin. dipa ako nakapa ultrasound kaya pinili ko unisex na muna na mga socks pero puro pang babae ang dumating. nagchat din ako na sana gawing unisex wala pading reply. maganda naman ang mga medyas makakapal. sana next time wag na mangyarii.,1,
matagal na nga ang shipping sira pa nung dumating my god sayang ang peranot recommended,1,
5 ok na sana na testing ko nmn umaandar ewan ko lang kung mag charge at wala man lang cable wire na nakalagay bibili pa ako ng cable wire at ang box di man lang maayos pang regalo ko pa man din ito. hindi ako masaya,1,
yung black eyeliner order ko walang ink.,1,
amoy alcohol sayang pera kooo huhu pangit ambaho so pangit talaga like for real guys pangit parang alcohol yung amoy na masakit sa ulo huhu di naman amoy sweet wala akong na aamoy na vanilla shems guys i suggest na bumili kayo sa ibang shop or don't buy mga mura,1,
low quality...di nakapit sa lips,1,
all occasions not worth my time! please bigyan n'yo nalang ako ng coins ang arte hindi daw na meet standards eme,1,
poor not recommended shop sira yung kabilang side ng fan hindi umaandar hindi rin reponsibe si seller nakailang araw akong chat ng chat sakanya puro automated chat lang ang reply sakin nakaka disappoint dahil excited pa naman ang anak ko gamitin sa school tapos ganito lang dadating saamin nm jsnsnsjsj,1,
maganda sana pero puro refund tong seller nato. kulang yong e deliver. nag rerefund naman pero tayong mga buyer uulit kanang mag order dahil sayang yong voucher na ni refund. pangalawang order ko na dito pero paulit ulit nalang ganyan lage kulang.,1,
"(((( parang basta basta nalang nilagay sa pouch yung mga items. nasira tuloy yung foam, nayupi. hindi man lang tinupi ng maayos, basta basta nalang nilagay. pero the quality is nice naman, yung packaging lang talaga grabe.",1,
di ka marunong mag basa seller? green po variation na pinili ko bakit naman purple but anyways bigyan parin kitang 5 star pero di na ako bibili ulit baka gawin mo nanaman to hahaha,1,
its already used kaya madumi,1,
kakainis sira un isa aduptor nya ayw gumana pero na sindi pareho un alaw.sayang nman hindi magagamit un isa .sabi ko sa message ko paki check muna bago ship out,1,
"palpak naman inorder ko, iba iba size,..ok na sana at maganda! kaso iba iba size..tapos inorder ko ng 15 payday! at pang reregalo ko sana ng christmas..kaso di agad dumating,..hayss ano bayan..pero salamat padin binenta ko nalang kht lugi ako..",1,
please check item before shipment please check the item before shipment. item left earphone unable to sound....hshshshdhjdndjjdndndndnxnxnxnxnmxmxmxmmxmxmxmxmmxmxmxmxmdmmdmxmd.. i will not order in this shop di maayos ang item. nsnnnzsaaaakķkkzmdbsbssooosissisiikkkkkkkkkakakwkwkskswppwsksjjsjs. jwjwiwiwiwiwisisks. photons.e.aguiled,1,
annnnnggggggggggggg ppppaaaaaaaaannnnnnnnggggggeeeeetttttt nnnooooonnngggg paaaggggkkkkaaaakkkkaaaa ppprrriiiinnnntttt,1,
bad trip... ako d2.. tagal... ng deliver... 17 checkout 27 dumating,1,
"hindi naman dumidikit ,,ano ba ito,!!!kitchen adhesive walang kwenta,,sayang lang pera ko ,tatlo pa naman i norder ko di magagamit,,ok naman yung para sa baby,,ito lang talaga,,adhesive na to ,,kahit sa mukha mo ilagay hindi dumidikit",1,
i ordered so many different things in this shop and the other product has a really good quality but this earphones does not. nasira kasi agad for less than a month na nagagamit.,1,
"wrong color i ordered caramel but instead gray dumating sakin, di man lang nag pm or nagpaalam muna si seller na papalitan niya kulay, basta shinipped nalang agad.",1,
ok lang next time be true na lang para walang return na nagaganap kung ano sana ang inorder ng customer ganun din sana ang ipadala nyo.kasi waist ng time para sana maulit ang customer sa inyo .salamat & god bless,1,
"what you see is not what you get. yung unang picture ang order ko, tapos tingnan nyo naman ang dumating. nakaka disappoint din talaga karamihan sa mga seller. ang layo, hindi naman yung mismong nasa pictures ang pinapadala nila.",1,
ndi sya ariana grande cloud amoy nya yung so in love ng bench disappointed ako,1,
im very disappointed hays. saglit lang magagamit dahol bitak agad yung gilid,1,
disappointed lang kasi iba naman pinadala na order ko. kung wala sana huwag na lang palitan or bago sana palitan ng ibang item pwede naman magtanong if ok para walang negative feedback. hindi yung basta na din lang makabenta. ang mga tindera naman sana eh maging sensible hindi yung walang,1,
i ordered pink pero orange dumating.dissapointed ako na d nasunod ung order ko.. but the product is in good condition nmn.. ok na sa price nya.. atleast hindi sira at pwedemagamit.. still ill give 5 star kc importante ung magagamit ko nmn.. thank u seller..,1,
wasting of money ambilis ma lowbat ilang segundo lang namamatay wag kayo mag aksaya ng oras dito bumili,1,
why is it look like it is used but ok hahahaha nice qua la na magawa d2 na e,1,
"y naman ganon? hindi nanaman 2l ang dumating! tapos black gray kulay, then pink dumating! nakakainis na! dina ako ulit oorder dito!",1,
hindi sya ganun ka kapal pero good na sya sa price nya tysm seller pero dalawa order ko iisang item lang narecieve kakadissapoint lang hassles lang pera,1,
sira ung item ng dumating dapat b4 i ship i double check nyo muna sayang ung pera hay ncu,1,
kulang ba to or di lang ako marunong mag set up...and yung packaging parang straight kinuha sa basurahan,1,
so disappointed sira sira ung box nung item wala man lang bubble rap,1,
it's ok for price pangit sobra ang white na ngangamoy sunog pero yung pink maganda,1,
so disappointed hindi tama ang kulay na ibinigay nila sa akin purple blue po inorder ko hindi orange blue not satisfied customer here mahal pa naman nito,1,
"10/10 there were delays in the delivery of my parcel, kung d pa ako nag complain, d pa idedeliver today yun parcel, been in the delivery hub for 4days. ambagal talaga ng shopee express.. sana ibalik ang j&t.",1,
"sira yung binigay, pangit pa ng packaging. 100% not recommended, sabi ng seller may pipick up daw sa item para plitan sana pero until now wala, hindi din nagrereply ang seller kung d mo pa kukulitin. very disappointing!",1,
di naman sya ganun ka quality huwag gamitin sa mga baby at bata baka maallergy.,1,
sira po yong na deliver nyo kaya sana po ma ibalik po yong pira namin .... dapat kayong mga seller chick nyo muna bago nyo deliver sa manin,1,
ang tagal dumating umabot ng 2 weeks pero na ship nman agad ni seller ang tagal lang naidelever.. almost 2 weeks hndi na galaw sa warehouse ni shopee kainis!! tagal na lagi mag deliver ni shopee,1,
"i immediately sent them the video, but they are not responsive at first. they didn't gave me a refund. sayang pera",1,
tatlong mystery pouch. pare parehas ng nakuha. pinapaubos lang yunh stocks na di mabenta.,1,
"lahat nang kamuha neto na item ma pa mura or ma pah mall pa yan same quality, hindi makapal. pero di naman ganyan ka nipis na kita na ung sinag nang araw. buy at your own risk kasi hindi naka bubble wrap, buti na lang hindi basag. at yan sa",1,
"what is this?? this is not the design i ordered this ks light pink and it has star prints. idk where to put this now, plus there's dents on it. u didn't give me e the right design tapos may dents pa.",1,
sobrang hirap humagilap ng waiter para humingi ng order. lahat ng staff nakatalikod sa customer. mabagal na service. take your money somewhere else.,1,
why served chickens like this??? where is the crispiness of the chicken and why is this chicken like this??? come on ever all kfc that i have gone thru this is one of the most terrible thing that they have served.mas masarap pa yung chicken ng kfc,1,
poor service. di sulit sa presyo,1,
"mabagal ang service! almost 30 minutes kami naghintay ""natambakan"" daw yung orders namin",1,
the premium meats doesn't taste premium at all. the lechon belly is all rice! parang naging sahog lang ung lechon sa fried rice! …,1,
understaffed na ata sila.. sobra tagal mag refill ng meat so ending mabobored kna at mawawalan ng gana kakaantay.,1,
"poor service, malamig ang food mainit ang place",1,
"very long lines, abot hanggang labas. maybe they should add more tables to accommodate people, or at least have staffs to associate customers kahit nasa labas ng store kasi highway na ung labas e. not safe for people with kids.",1,
"worst bar experience. wag na sana silang magpapaorder kung malapit na silang magsara. nagpaparinig pa mga empleyado nilang close na sila, and makiramdam naman daw kami sinabi naman naming uubusin nalang namin yung nasa baso namin. yung isang bucket na inorder namin tinake out nalang namin with 25pesos charge each",1,
very poor service! i was really hungry and craving for some siomai and milktea almost 12mn. ordered chao fan with 4pcs siomai and another set of 4pcs of siomai and milktea large. there was no sauce for siomai! and my milktea was 80% ice and only 20% milktea. oh guess,1,
poor service. mejo malansa pa ung panga ng tuna.,1,
susmiyo magsara nalang kayo kung hindi nyo kaya gawin ng maayos yung serbisyo nyo. ihinabilin kong pakainin tas di nyo pinakain may pa tape tape pa kayong inilagay sa lalagyan ng food nya. never again! akala ko pa naman maganda. sa mga dog owner dyan wag nyo na balakin pang,1,
"do not come here during meryenda all you can eat time. know i remember why i hate buffets. the greeting from the lady at the front was not friendly, and did not have an expected time rate for seats within the restaurant, so we sat outside. ",1,
poor service. marami nang vacant tables sa loob pero sobrang crowded pa rin ng pila. ang tagal nila bago magtawag,1,
"poor stay, hnd maganda, ngaun ln go kmi mamasyal dto sa north pero d pa quality ung nabook kng hotel",1,
worst customer service experience ever. first time ill ever give 1 star to a unlimited restaurant. this is too much. if you can't accommodate everyone better add people. you have the worst customer service ever. sobrang sayang pera sa inyo!,1,
nothing special with the food (sakto lang). staff service very poor need to be trained well. as first timer for sure di kami babalik at hindi din namin sya irerecommend sa families & friends. may nagpakilala na sya yung server namin but we cannot find her.,1,
"hindi na worth it ang price sa quality ng food. sobrang konti ng serving, tipid na tipid, hindi pa aircon ang place, first and last na nameng kain dito promise, ang hipon nila sobrang ang liliit. …",1,
don’t go!!! baka mapahamak pa po dogs niyo kasi they leave the pets unattended.,1,
not my cup of tea...kulang nalang mag imposed ng curfew perhaps,1,
kumain kami kagabi lang. disapointed ako ng sobra ngmukha kaming tanga. una nag order kame ng kasalo #4 so apat lang yung rice na included. kaya nag order ako ng 3 extra rice kasi 7 kame tatlong adult at mga bata. so eto na nag bill out na kami then,1,
maingay sa umaga gawa ng mga jeep sa tapat. may corkage fee yung outside food.,1,
worse customer service na ma eexperience mo. pati meats na order mo hindi tama. halos parang sila lang nag ddecide ano bibigay sayo. lahat crew hindi polite.,1,
this place will rob you. the price is exorbitant and the cooking is terrible. worst dampa i have ever been,1,
"maganda yung room malamig pero yung mic ng karaoke ay sira pawalawala pag kumakanta ka, at sa pagkain naman yung chicken na hinanda saamin ay sira hindi namin naubos. sorry kung two stars lang ang rate ko, sana hindi na maulit yung sirang chicken na sinerved nyo samin at hindi",1,
"june 26, 2018. i called up frontdesk at around 620am. i requestwd dor mur because we will be out the whole day. i read at your keycard holder mur is upon reuqest only between 11am to 2pm. i told frontdesk na papalinis sana kami okay lng ba na ngaun ang",1,
"doesn't taste that good. not worth the hype. but what's super irritating is their treatment with their customers. they look at their customers based on the class. pag mukang mayaman they reserve the seats. pag hindi, dun ka sa gilid gilid. boooo shake shack!",1,
place is great and with good ambiance especially at night. but some dishes are not up to par. yung kilawing tanigue hindi fresh considering the price at may mayo. yung chami tamis anghang olats din. not going back,1,
ang mahal for only 3 hours it cost 900 pesos,1,
"4/10 they lack food bowls and plate knowing that it’s a topokki with soup. i politely asked one of the service crew if i can get a plate for fruits, i was told, “bakit kulang ba plate nyo?” hmm.. i would’ve asked if we have enough (5 kaming kakain). i",1,
"sa food. 2 lang. ok naman ang kare kare, liempo and inasal. pero sobrang alat ng sinigang, mangingilo ka sa alat, sobrang tamis ng chami. sa place maganda 4 . over all sakto lang. ndi naman fabulous.",1,
sobrang tagal!! bagal ng service. almost 2 hrs ang serving time. walang pa yelo.,1,
poor service. magsara na kayo,1,
may buhok ang radish cake. daming langaw. kala mo kumakain sa kalye ng binondo there is hair in the radish cake. so many flies. you'd think you were eating at a street in binondo.,1,
the special lugaw does not feel special at all. and this mf costs 70 petot plus. i know a place that serves better tasting lugaw with real bagnet and egg for 50 pesos. tubong lugaw sila dito.,1,
sabi sa site 24 hours tapos hindi naman pala. napagod lang ang matanda naming kasama.,1,
"its was recommended by my friend and reading the reviews,i got high expectation on trying this restaurant.but we are totally dismayed with all the food..the taste,presentaion,ok lang na pumila,if its worth it.we werent able to finish all,sayang..our effort,our time,our expectation turned all into waste.",1,
"service was poor. most of the meats were not available. sabi samin bago pumasok, yun 2 type of meats ay ndi available pero pag pasok namin marami palang choice of meats and side dish na hindi available. matagal din ang serving. sunog na parchment sa tagal",1,
first time kumain ng family ko dyan dahil bday ng hubby ko. pangit ng service nyo. may kasama kameng 3yrs old na bata. sa tingin mo kakain ng marami yun? tpos ssbhin nyo kung kumain yung bata may bayad na. wow ah! service nyo nga lang paisa isa ang bigay,1,
"service nila ay napabagal! kahit nag follow up ka na sobrang tagal!!! tapos walang lettuce!!! mygad!!! one of the main side dish wala?!!! nagwaiting time kami bago pumasok di sinabi agad, kung saan nakaupo na kami. mapapa p.i. ka nlng talaga. ",1,
ang mahal sa walang kwentang pagkain sunog at bubble gum na porkchop sabaw na tubig na may vetsin na sangkatutak.malamig na kanin at walang tubig na service water,1,
tried their hot chocolate. worst tasting drink ever. mas masarap pa milo. (honest to goodness opinion. not judging its entirety just sharing my experience),1,
